pitcher,player_name,game_year,n,arm_angle,release_z,stuff,locp,pit,fb_VAA,n_next,arm_angle_next,release_z_next,stuff_next,locp_next,pit_next,fb_VAA_next,d_slot,d_stuff,d_loc,d_pit,d_fb_VAA
622694,"Hernández, Elieser",2021,818.0,45.10114009536808,5.47421760391198,103.48034610630404,102.3123856613102,101.40279357231148,-4.406025790528281,1168.0,37.59234643394271,5.297594178082192,106.96526033996184,98.97345787208305,103.9749709589545,-4.138290290505135,-7.508793661425372,3.484914233657804,-3.3389277892271565,2.5721773866430198,0.2677355000231456
656605,"Keller, Mitch",2021,1993.0,51.13220015886785,6.229337681886603,87.56262330623305,96.809972899729,82.19116531165314,-5.104065635093606,2863.0,43.64495549189275,6.022472930492491,99.50522103278428,100.31648600859369,99.82650512645974,-4.735913831525582,-7.487244666975101,11.942597726551227,3.506513108864681,17.6353398148066,0.3681518035680238
592866,"Williams, Trevor",2020,1017.0,35.31088760044038,5.53456243854474,85.0846396841066,110.43743336623888,97.43990128331684,-4.970078593378201,1537.0,27.857648926170768,5.181164606376057,92.22190919546298,104.28048567431496,95.20076997286,-4.683057762200121,-7.453238674269613,7.137269511356379,-6.156947691923918,-2.239131310456841,0.2870208311780802
656427,"Flaherty, Jack",2021,1498.0,35.39588022707241,5.532690253671562,98.19812786513089,103.64260488839844,101.91704821913308,-4.850048736507831,662.0,28.06555891238671,5.30060422960725,99.34034241256192,88.65298629592095,90.08040998588866,-4.546483808695742,-7.330321314685701,1.1422145474310383,-14.989618592477484,-11.836638233244415,0.3035649278120891
663903,"Singer, Brady",2021,2287.0,39.45388389135239,5.543205072146918,96.522817025011,100.82830188679245,97.32209741114524,-5.001028710349428,2376.0,32.16304713804713,5.399789562289563,94.44399806772326,103.25334200332988,97.59003254868934,-5.120723015420903,-7.290836753305257,-2.078818957287737,2.4250401165374313,0.26793513754410014,-0.11969430507147472
669194,"Nelson, Ryne",2022,303.0,56.095755200520045,5.98079207920792,103.40466403162054,101.34284584980236,104.9603162055336,-4.866682857061295,2600.0,48.83774676131552,5.979734615384616,98.25649800030112,104.50779110413494,101.24062144947231,-4.764022517667909,-7.258008439204524,-5.14816603131942,3.1649452543325793,-3.719694756061287,0.10266033939338559
669674,"Long, Sam",2024,702.0,55.817806267806276,6.016467236467236,100.94361031518623,94.74994269340978,95.05696275071632,-4.887225877411041,786.0,48.573497415336334,5.875648854961832,97.32252206809584,95.04459016393436,92.25228247162671,-4.921467489303272,-7.244308852469942,-3.6210882470903982,0.2946474705245805,-2.8046802790896095,-0.03424161189223174
596057,"Norris, Daniel",2021,1067.0,42.27700558710978,5.940552952202436,101.05562346115136,85.4496392064847,88.61005107100766,-5.129284473727202,1032.0,35.04808090468446,5.6802648800042475,94.3799603788356,96.73824610312322,94.49846973197631,-5.060377429460021,-7.2289246824253155,-6.675663082315751,11.288606896638512,5.888418660968654,0.06890704426718042
680739,"Winder, Josh",2022,1157.0,53.4572514656448,6.248919619706137,91.64471268551422,105.44638694519536,97.06886399234426,-4.905820799565934,559.0,46.239355992844374,5.965008944543828,93.78727272727276,99.64905525846704,94.02128342245992,-5.0265824859926855,-7.2178954728004285,2.142560041758543,-5.797331686728313,-3.047580569884346,-0.12076168642675178
640455,"Manaea, Sean",2024,2996.0,22.76450388041617,5.4403871829105475,98.31765840220386,97.18008815426998,94.04826446280988,-4.441313952108124,1178.0,15.642145691668489,5.123166383701188,110.10775399162178,100.99319816314606,105.97532093864584,-4.626983746303353,-7.122358188747683,11.790095589417916,3.8131100088760803,11.927056475835954,-0.18566979419522944
